time,Gyr_X,Gyr_Y,Gyr_Z
0.0,-0.0031956978604016,-0.0042603487041181,-0.0042603487041181
0.0035000000000025,0.0,0.0,-0.0042603487041181
0.0069999999999978,-0.0031956978604016,0.0010646508437165,0.0
0.0105000000000003,0.0,0.002131047016685,-0.0042603487041181
0.0140000000000028,-0.0042603487041181,0.0,-0.0031956978604016
0.0174999999999982,0.0031956978604016,0.002131047016685,-0.0053267448770866
0.0210000000000007,-0.0010646508437165,-0.0010646508437165,-0.002131047016685
0.0245000000000032,-0.0010646508437165,0.0,0.0
0.0279999999999986,-0.002131047016685,0.002131047016685,0.0010646508437165
0.0315000000000011,0.0,0.002131047016685,-0.002131047016685
0.0350000000000036,0.0010646508437165,0.0,0.0
0.038499999999999,0.0010646508437165,0.002131047016685,0.0
0.0420000000000015,0.0,-0.002131047016685,0.0
0.045500000000004,-0.0010646508437165,0.0042603487041181,-0.0010646508437165
0.0489999999999994,0.0,-0.0010646508437165,-0.0010646508437165
0.0525000000000019,0.0,0.002131047016685,-0.0010646508437165
0.0559999999999973,0.0010646508437165,0.0010646508437165,0.0
0.0594999999999998,-0.0010646508437165,0.0,-0.0010646508437165
0.0630000000000023,0.0,-0.002131047016685,-0.0031956978604016
0.0664999999999977,0.002131047016685,0.002131047016685,-0.0010646508437165
0.0700000000000002,0.0,0.0010646508437165,-0.0053267448770866
0.0735000000000027,-0.0042603487041181,0.0,-0.0031956978604016
0.0769999999999981,-0.0010646508437165,0.0,-0.0063913957208032
0.0805000000000006,0.0,0.0,-0.0053267448770866
0.0840000000000031,0.0010646508437165,0.0010646508437165,-0.0031956978604016
0.0874999999999985,-0.002131047016685,0.0,-0.0031956978604016
0.091000000000001,0.0,0.0,-0.0031956978604016
0.0945000000000035,0.0010646508437165,0.0,-0.0042603487041181
0.0979999999999989,0.0,0.0,-0.0042603487041181
0.1015000000000014,-0.002131047016685,-0.0010646508437165,-0.0042603487041181
0.1050000000000039,-0.002131047016685,0.002131047016685,-0.0053267448770866
0.1084999999999993,-0.002131047016685,0.0,-0.002131047016685
0.1120000000000018,-0.0042603487041181,0.0053267448770866,-0.0031956978604016
0.1154999999999972,-0.0010646508437165,-0.0010646508437165,-0.0031956978604016
0.1189999999999997,-0.0010646508437165,0.0,-0.0042603487041181
0.1225000000000022,0.002131047016685,0.0,-0.0010646508437165
0.1259999999999976,0.0,0.0031956978604016,-0.0031956978604016
0.1295000000000001,-0.0031956978604016,0.002131047016685,0.0
0.1330000000000026,-0.002131047016685,0.0,-0.002131047016685
0.136499999999998,0.0010646508437165,0.0,0.0
0.1400000000000005,-0.0010646508437165,0.0031956978604016,-0.0010646508437165
0.143500000000003,0.0,0.0010646508437165,-0.0010646508437165
0.1469999999999984,0.0,0.0,0.0
0.1505000000000009,0.0,0.0,-0.0010646508437165
0.1540000000000034,0.0,0.0031956978604016,-0.0010646508437165
0.1574999999999988,0.0010646508437165,0.0010646508437165,-0.0010646508437165
0.1610000000000013,-0.0010646508437165,0.0,-0.002131047016685
0.1645000000000038,-0.002131047016685,-0.0010646508437165,-0.002131047016685
0.1679999999999992,-0.0010646508437165,0.0,-0.0031956978604016
0.1715000000000017,-0.0031956978604016,0.002131047016685,-0.002131047016685
0.1750000000000042,-0.0010646508437165,0.0,-0.002131047016685
0.1784999999999996,-0.002131047016685,0.002131047016685,-0.0031956978604016
0.1820000000000021,0.0010646508437165,0.002131047016685,-0.0031956978604016
0.1854999999999975,-0.0031956978604016,0.0031956978604016,-0.0042603487041181
0.189,-0.0010646508437165,0.0042603487041181,-0.0042603487041181
0.1925000000000025,0.0010646508437165,0.0,-0.0031956978604016
0.1959999999999979,-0.0010646508437165,0.0010646508437165,-0.0031956978604016
0.1995000000000004,0.0031956978604016,-0.0010646508437165,-0.0042603487041181
0.2030000000000029,-0.002131047016685,0.0042603487041181,-0.0010646508437165
0.2064999999999983,0.0,0.002131047016685,-0.0031956978604016
0.2100000000000008,-0.0042603487041181,0.0031956978604016,-0.0010646508437165
0.2135000000000033,-0.0010646508437165,0.0010646508437165,0.0
0.2169999999999987,-0.002131047016685,0.0,-0.002131047016685
0.2205000000000012,0.0,0.0,-0.0031956978604016
0.2240000000000037,0.0,-0.0010646508437165,-0.002131047016685
0.2274999999999991,0.0,0.002131047016685,-0.002131047016685
0.2310000000000016,0.0010646508437165,-0.0010646508437165,-0.0031956978604016
0.2345000000000041,0.002131047016685,0.0031956978604016,-0.002131047016685
0.2379999999999995,-0.0010646508437165,0.0,-0.0010646508437165
0.241500000000002,0.0,0.0031956978604016,-0.0031956978604016
0.2449999999999974,0.002131047016685,0.0031956978604016,0.0
0.2484999999999999,-0.002131047016685,0.0,0.0
0.2520000000000024,-0.0010646508437165,0.0010646508437165,-0.002131047016685
0.2554999999999978,-0.002131047016685,0.0,-0.0010646508437165
0.2590000000000003,0.0,0.002131047016685,-0.002131047016685
0.2625000000000028,-0.002131047016685,0.0010646508437165,-0.0010646508437165
0.2659999999999982,0.0010646508437165,0.0,-0.0010646508437165
0.2695000000000007,0.0,0.0,-0.0010646508437165
0.2730000000000032,0.0,0.0010646508437165,-0.0010646508437165
0.2764999999999986,0.0,0.0042603487041181,-0.0031956978604016
0.2800000000000011,0.0,0.002131047016685,-0.0031956978604016
0.2835000000000036,0.0,0.002131047016685,-0.0063913957208032
0.286999999999999,0.0,0.0010646508437165,-0.0053267448770866
0.2905000000000015,0.0,0.0,-0.0010646508437165
0.294000000000004,0.0,0.0,-0.0042603487041181
0.2974999999999994,0.002131047016685,0.0,-0.0031956978604016
0.3010000000000019,-0.0031956978604016,0.0010646508437165,-0.0031956978604016
0.3044999999999973,0.0,0.0053267448770866,-0.002131047016685
0.3079999999999998,0.0,0.0042603487041181,-0.002131047016685
